start_date	gating_id
2010-05-21T17:53:19+00:00	6d8b0646-5f72-40bd-95fc-f6f5cfb71d5f
2010-05-21T19:50:19+00:00	54a07920-7dfe-4880-ba9a-dab3e84ab940
2010-05-22T00:29:11+00:00	c04e36d2-4f83-4c6f-a504-8e75ae8fa0ea
2010-05-22T11:00:46+00:00	54a07920-7dfe-4880-ba9a-dab3e84ab940
2010-05-22T14:02:15+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-22T18:44:28+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-22T20:02:33+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-22T21:02:33+00:00	c04e36d2-4f83-4c6f-a504-8e75ae8fa0ea
2010-05-23T00:17:04+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-23T09:02:18+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-23T10:02:23+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-23T12:02:24+00:00	bd48526b-f677-448a-8e35-62eb228036bb
2010-05-23T17:02:15+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-23T19:02:18+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-23T20:02:18+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-23T21:02:20+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-24T00:12:00+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-24T01:00:02+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-24T02:01:34+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-24T03:01:33+00:00	c04e36d2-4f83-4c6f-a504-8e75ae8fa0ea
2010-05-24T12:01:49+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-24T15:16:57+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-24T16:01:59+00:00	c04e36d2-4f83-4c6f-a504-8e75ae8fa0ea
2010-05-24T23:02:21+00:00	4aaf759a-76a7-474e-b7ed-92f663c1cbb1
2010-05-25T04:00:37+00:00	02518cda-6ddc-43ea-b2b6-7dffed8f2f36
2010-05-25T08:00:43+00:00	4aaf759a-76a7-474e-b7ed-92f663c1cbb1
2010-05-25T14:01:03+00:00	c04e36d2-4f83-4c6f-a504-8e75ae8fa0ea
2010-05-25T20:46:53+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-25T21:01:53+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-26T01:02:06+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-26T06:02:14+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-26T11:02:15+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-26T12:02:03+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-26T14:00:22+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-26T16:00:25+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-26T19:00:25+00:00	a1b73621-2801-4c23-8d7e-c717429dd6b0
2010-05-27T03:01:58+00:00	cf39358b-f95b-4f09-b083-4d7d15cafe64
2010-05-27T04:01:58+00:00	8e50680e-306f-47f8-adfd-6a400406a006
2010-05-27T05:07:10+00:00	bd48526b-f677-448a-8e35-62eb228036bb
2010-05-27T06:01:12+00:00	c3f9ba3d-c466-454f-aee4-6147a9f3b353
2010-05-27T07:01:16+00:00	8e50680e-306f-47f8-adfd-6a400406a006
2010-05-27T14:02:39+00:00	06df6f92-7323-4485-8663-a2da5a03beb2
