start_date	gating_id
2021-09-22T21:13:05+00:00	a4349449-a50c-422f-b128-da08e2fdedb8
2021-09-22T22:01:08+00:00	202d9a83-58ec-44a7-a0b4-0edc107acd70
2021-09-23T01:00:08+00:00	a4349449-a50c-422f-b128-da08e2fdedb8
2021-09-23T04:00:22+00:00	3688a684-cfd3-47f9-a276-df04fcf43938
2021-09-23T08:00:41+00:00	4feeeafa-8186-4839-a0b3-04977c1118ad
2021-09-23T10:00:51+00:00	425e16a8-e8a7-4f83-83fd-cc522a875f91
2021-09-23T15:28:04+00:00	4feeeafa-8186-4839-a0b3-04977c1118ad
2021-09-23T21:08:48+00:00	a42ebccd-972e-4a24-a377-ee635af0f711
2021-09-24T00:08:33+00:00	202d9a83-58ec-44a7-a0b4-0edc107acd70
2021-09-24T02:02:43+00:00	a42ebccd-972e-4a24-a377-ee635af0f711
2021-09-24T03:02:48+00:00	4feeeafa-8186-4839-a0b3-04977c1118ad
2021-09-24T10:44:29+00:00	425e16a8-e8a7-4f83-83fd-cc522a875f91
2021-09-24T15:01:41+00:00	ca857ac4-1a25-43ca-9fe9-7cf83d3b7759
2021-09-24T17:01:50+00:00	3688a684-cfd3-47f9-a276-df04fcf43938
2021-09-24T18:01:54+00:00	4feeeafa-8186-4839-a0b3-04977c1118ad
2021-09-24T20:02:04+00:00	a42ebccd-972e-4a24-a377-ee635af0f711
2021-09-25T01:00:07+00:00	4feeeafa-8186-4839-a0b3-04977c1118ad
2021-09-25T06:00:30+00:00	efea9606-f561-4d66-926e-3ca23100af5c
2021-09-25T08:00:40+00:00	aaea41a9-29b4-4452-8431-9d89e519b14c
2021-09-25T11:00:55+00:00	ca857ac4-1a25-43ca-9fe9-7cf83d3b7759
2021-09-25T13:01:05+00:00	425e16a8-e8a7-4f83-83fd-cc522a875f91
2021-09-25T16:01:21+00:00	4feeeafa-8186-4839-a0b3-04977c1118ad
2021-09-25T20:01:39+00:00	a42ebccd-972e-4a24-a377-ee635af0f711
2021-09-25T21:01:44+00:00	202d9a83-58ec-44a7-a0b4-0edc107acd70
2021-09-26T04:00:21+00:00	ca857ac4-1a25-43ca-9fe9-7cf83d3b7759
2021-09-26T06:00:30+00:00	5fad20bf-0fe1-49ef-911f-54ef2b406cf3
2021-09-26T13:04:49+00:00	2d1844c1-32f3-40c2-a875-2900f2e55e3a
2021-09-26T16:02:02+00:00	af17457e-36b2-478d-aad1-a87a04a92090
2021-09-27T01:00:06+00:00	6dd6e62e-a099-45d5-8051-c61689dc10e6
2021-09-27T03:00:16+00:00	ccf0631e-f9be-4cf9-bfd7-24208b2433b2
2021-09-27T13:10:15+00:00	297e9f34-2156-4bec-86d2-c6182a4c3755
2021-09-27T14:16:01+00:00	e440bcb8-a2b6-429e-b8e4-f3aeec4ea64d
2021-09-27T18:01:18+00:00	6dd6e62e-a099-45d5-8051-c61689dc10e6
2021-09-27T19:02:00+00:00	ccf0631e-f9be-4cf9-bfd7-24208b2433b2
2021-09-28T10:00:50+00:00	6dd6e62e-a099-45d5-8051-c61689dc10e6
2021-09-28T20:08:23+00:00	9c0cab76-4863-4bce-92ce-0ca93574bfd3
2021-09-28T23:37:57+00:00	297e9f34-2156-4bec-86d2-c6182a4c3755
2021-09-29T15:50:17+00:00	6dd6e62e-a099-45d5-8051-c61689dc10e6
2021-09-29T16:02:17+00:00	297e9f34-2156-4bec-86d2-c6182a4c3755
2021-09-29T23:02:46+00:00	efea9606-f561-4d66-926e-3ca23100af5c
2021-09-30T06:20:21+00:00	d56da6b4-374c-4885-b152-9335036fb7f0
2021-10-01T02:02:47+00:00	e7c4b65f-4196-48c4-889f-e85056c3a30f
2021-10-01T03:02:52+00:00	d56da6b4-374c-4885-b152-9335036fb7f0
2021-10-01T09:02:24+00:00	2e0279f5-b2ce-4d8d-aa0c-d8b28f1ce2e3
2021-10-01T12:02:38+00:00	d5fd753f-14a0-4ce7-843c-7e865c76da15
2021-10-01T15:05:55+00:00	d56da6b4-374c-4885-b152-9335036fb7f0
2021-10-04T16:09:34+00:00	5bedb1a9-f3cb-4bdf-b849-d6a8ac593b01
2021-10-04T19:33:19+00:00	d56da6b4-374c-4885-b152-9335036fb7f0
2021-10-06T00:00:02+00:00	4bf72a65-b22b-49ad-b152-c1434e7a9fa5
2021-10-06T03:00:16+00:00	d56da6b4-374c-4885-b152-9335036fb7f0
2021-10-06T10:49:22+00:00	0dac3e66-5edd-4833-9793-31cb63e903da
