pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads	3503.756022214924			3611.1374735057393			1	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
beads	521.5335204867386			3707.1595160546776			2	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
beads	396.68179697987176			1641.5257719560857			3	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
beads	395.1178951561051			806.8950683044449			4	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
beads	520.3211773377079			653.831981862878			5	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
beads	897.0040390248025			735.080452593699			6	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
beads	1852.6558583543122			1369.1501241597994			7	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
beads	4016.4969610090325			2421.022613133132			8	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
croco				868.5627114980947	933.7759838820477		1	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
croco				557.7731393733836	451.0572000675702		2	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
croco				402.57771971333045	422.77004983512404		3	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
croco				327.97403307273834	467.58218565277184		4	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
croco				371.98462537906073	799.7661291119257		5	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
croco				541.5816590942139	1088.9061035687405		6	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
croco				889.9669803780716	1349.8008262351052		7	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
picoeuk	3700.9437762429266				3772.087970472331		1	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
picoeuk	47.44849152228189				3815.303090558198		2	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
picoeuk	1.9061576424761935				307.78256468034573		3	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
picoeuk	2.3993167024233157				105.02414828526992		4	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
picoeuk	95.06125625429834				21.21364860487863		5	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
picoeuk	3906.11786204473				423.71357833317336		6	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	20.07120374305051			457.5370831763991			1	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	3.185346031409056			100.9284849330582			2	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	3.0473774455292943			20.32279598359055			3	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	4.563383810561357			8.603337144151025			4	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	11.609860841776053			4.610550736016867			5	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	45.33220924734452			2.9829150170098138			6	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	136.75061727441806			3.1365430825679694			7	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
synecho	394.1752727649904			6.67857992773434			8	327b7dd0-e93c-4f8f-bf6b-e84c4cf2517d
