pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads				3636.2023410471465	1487.3558061671665		1	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				3415.8141323763994	70.909704754056		2	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				1294.357858557647	21.080435650365782		3	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				558.8304952485544	12.397337499900987		4	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				337.3924824917779	10.936965623231874		5	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				225.1903013839491	12.728310310890308		6	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				249.67398312401298	19.71211131526607		7	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				275.6920946944229	30.27191152760726		8	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				348.1628244505848	54.922537719781		9	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				644.4310055384643	156.66146079413417		10	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				1085.1294482622566	401.08420685115703		11	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				2129.318995341455	763.2511768000963		12	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				2221.2181205138218	1805.5304053111288		13	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				2141.827522700022	1305.562019297708		1	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				1237.4471764563898	479.72296892126116		2	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				445.4658913221899	235.94043708379743		3	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				197.51301500467142	181.06535160366127		4	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				112.92323620877593	185.5133230706933		5	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				79.42621211649411	248.8778562360931		6	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				76.4638527715757	540.9317085697053		7	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				125.13579598371992	1235.1961906251163		8	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				209.08602545359707	2241.5669007464235		9	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				403.15621738837945	3115.7003471964213		10	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				844.2362810374583	3399.2414144450045		11	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				1389.2331323951	3421.642909727396		12	0daf5bfc-47ae-47ce-be87-95deefc13872
croco				2228.753505094644	3159.390369688958		13	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	3820.4643868464186				3664.6537691331164		1	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	77.24438732750201				3668.827708169807		2	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	25.076877979221543				2064.331273467338		3	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	9.536100094988466				835.1093257334521		4	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	3.2750434674494158				265.86801844522785		5	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	3.0230062711824677				122.33904324837792		6	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	5.0000304281142745				26.175847538268012		7	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	17.372936156590693				45.583576616913604		8	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	130.64781168076584				14.47530023900092		9	0daf5bfc-47ae-47ce-be87-95deefc13872
picoeuk	3789.112310433619				295.1856981211955		10	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	43.26874518959986			232.81022541421896			1	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	11.829153323364963			125.98878452741124			2	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	6.150559168822007			42.72264253005816			3	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	5.870299726441869			19.30776446220473			4	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	6.424754614064191			7.490772109284603			5	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	11.0742185688163			3.559116111569792			6	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	40.839387445357715			2.641216412612967			7	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	99.50164067404391			2.878851279135507			8	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	241.82348866951952			6.233396117837755			9	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	416.8183792460522			35.49508460356844			10	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	342.7903523566676			120.00968074148201			11	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	206.08218577753362			304.2752604344676			12	0daf5bfc-47ae-47ce-be87-95deefc13872
synecho	139.26881312494496			350.14802163407074			13	0daf5bfc-47ae-47ce-be87-95deefc13872
beads				3841.035450614216	1483.317363913257		1	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				3738.845442764816	86.56534344535297		2	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				2010.2875606007772	40.83543769659069		3	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				1023.7837062837216	18.196969692420755		4	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				523.1037810579617	11.969203271085975		5	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				373.6266104827014	18.89889031985476		6	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				348.1722946426224	37.12845566214481		7	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				373.47939354158615	63.533245139343435		8	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				419.25130160768555	108.27537777450536		9	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				614.0214518370581	215.1557352472921		10	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				1362.2985883181695	448.90070945092907		11	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				2268.09434707038	715.0134351976261		12	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				2372.194468690199	1351.8546790612113		13	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				1072.6854130960571	2633.7133105520597		1	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				1333.6907260516566	1520.5046231348533		2	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				1155.9726210636943	476.9311890728044		3	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				480.075758721514	189.41454592067979		4	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				186.6762364208947	136.59753654736963		5	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				117.89101296775709	128.63253481350057		6	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				82.59836900456624	143.67806316810342		7	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				68.35847131988582	235.2027633667684		8	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				63.65433234320269	391.5802552430174		9	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				67.61986334232853	673.3821107444653		10	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				91.26362913069083	1126.8784329144996		11	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				144.23163744626117	1813.154671409645		12	339bf3db-dc3a-441b-8ae7-66f94b661840
croco				511.89856197687004	2398.635032386563		13	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	3710.8538113489176				3744.9307381507547		1	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	72.46545354407276				3884.889515019051		2	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	9.553069939773076				1038.5244383115562		3	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	5.720360915510886				537.5959272599067		4	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	13.830886145582326				32.45874736174559		5	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	87.07975920962787				76.1680053969794		6	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	398.21906154211376				18.044638126795153		7	339bf3db-dc3a-441b-8ae7-66f94b661840
picoeuk	3919.205872415881				246.0343770799634		8	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	35.751202564284185			236.34097432375825			1	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	14.056214751045784			177.90435813368495			2	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	6.8061530910304455			46.11427905428009			3	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	5.373155658019344			9.99783821629566			4	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	5.620569229778225			3.7851838668353253			5	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	11.541726584200191			2.7580802535657467			6	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	36.74259988078021			2.841047180028489			7	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	137.96908176982305			2.8915454595248176			8	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	224.2157008267144			3.2874060598639994			9	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	480.94519868647376			7.803905756693552			10	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	625.1182919818668			18.561713112527926			11	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	684.4756413887798			41.08321286458156			12	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	614.8770134589124			85.24627899719037			13	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	462.218762579915			142.61843184873246			14	339bf3db-dc3a-441b-8ae7-66f94b661840
synecho	188.7106515883512			260.133249382854			15	339bf3db-dc3a-441b-8ae7-66f94b661840
beads				3517.8292317044165	1062.6232484444097		1	3d8ab735-143d-4bea-952a-93afa4614b84
beads				3482.2664335120144	37.847233795502305		2	3d8ab735-143d-4bea-952a-93afa4614b84
beads				1275.729620432369	13.724618426831476		3	3d8ab735-143d-4bea-952a-93afa4614b84
beads				531.3714681124686	10.207366050041648		4	3d8ab735-143d-4bea-952a-93afa4614b84
beads				341.2382344605616	10.844279748624707		5	3d8ab735-143d-4bea-952a-93afa4614b84
beads				226.10644789071551	13.823654505719956		6	3d8ab735-143d-4bea-952a-93afa4614b84
beads				239.70051848516732	35.667544603878554		7	3d8ab735-143d-4bea-952a-93afa4614b84
beads				379.2006829878259	80.7684273620121		8	3d8ab735-143d-4bea-952a-93afa4614b84
beads				722.3274203577968	157.07279067708066		9	3d8ab735-143d-4bea-952a-93afa4614b84
beads				1756.04367257403	422.4677099312849		10	3d8ab735-143d-4bea-952a-93afa4614b84
beads				2094.5873709459956	1113.4450052330476		11	3d8ab735-143d-4bea-952a-93afa4614b84
croco				2225.1194688616242	3090.0727764344856		1	3d8ab735-143d-4bea-952a-93afa4614b84
croco				1987.6376441704356	1823.413283510705		2	3d8ab735-143d-4bea-952a-93afa4614b84
croco				1102.8934568120926	601.0211035065203		3	3d8ab735-143d-4bea-952a-93afa4614b84
croco				475.30770414671804	319.41550151372206		4	3d8ab735-143d-4bea-952a-93afa4614b84
croco				198.76202501997372	213.18622105219433		5	3d8ab735-143d-4bea-952a-93afa4614b84
croco				137.4371080251317	215.24631469876155		6	3d8ab735-143d-4bea-952a-93afa4614b84
croco				75.67875639511286	295.65419232980037		7	3d8ab735-143d-4bea-952a-93afa4614b84
croco				79.66430838411694	533.6278379126303		8	3d8ab735-143d-4bea-952a-93afa4614b84
croco				180.32159117279699	1374.9010937381397		9	3d8ab735-143d-4bea-952a-93afa4614b84
croco				448.51108610877094	3122.4190632815416		10	3d8ab735-143d-4bea-952a-93afa4614b84
croco				662.8855658684945	3822.0659369172267		11	3d8ab735-143d-4bea-952a-93afa4614b84
croco				1283.5583384631987	3823.9877700269317		12	3d8ab735-143d-4bea-952a-93afa4614b84
picoeuk	3549.8319419842987				3562.735749938023		1	3d8ab735-143d-4bea-952a-93afa4614b84
picoeuk	55.687869948770235				3567.6194264100627		2	3d8ab735-143d-4bea-952a-93afa4614b84
