start_date	gating_id
2018-03-11T19:43:14+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-11T20:11:45+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-11T21:02:49+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-12T01:00:06+00:00	ee947e08-fa37-4209-8c39-bc9d7f1754fa
2018-03-12T07:01:00+00:00	0c575aa8-1bcd-4c93-b950-c3f98133fa31
2018-03-12T09:01:10+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-12T12:01:24+00:00	88f2641b-7358-4279-a2cc-4b434d838b9f
2018-03-12T18:01:54+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-12T21:02:08+00:00	cec5884b-4953-4692-8e7a-6a292b953722
2018-03-12T23:02:18+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-13T00:00:02+00:00	254a6bac-fa33-4868-91bc-05768ff45046
2018-03-13T02:00:12+00:00	270aa4bf-b49d-4de5-a17a-741afeb1dc20
2018-03-13T04:00:21+00:00	f689cf8d-5dee-4006-8795-da0da6c0f7ff
2018-03-13T05:00:26+00:00	ee947e08-fa37-4209-8c39-bc9d7f1754fa
2018-03-13T06:00:31+00:00	0c575aa8-1bcd-4c93-b950-c3f98133fa31
2018-03-13T10:00:50+00:00	88f2641b-7358-4279-a2cc-4b434d838b9f
2018-03-13T11:00:55+00:00	0c575aa8-1bcd-4c93-b950-c3f98133fa31
2018-03-13T13:01:05+00:00	88f2641b-7358-4279-a2cc-4b434d838b9f
2018-03-13T17:01:25+00:00	0c575aa8-1bcd-4c93-b950-c3f98133fa31
2018-03-13T21:01:44+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-14T04:00:10+00:00	0c575aa8-1bcd-4c93-b950-c3f98133fa31
2018-03-14T06:00:20+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-14T09:00:34+00:00	88f2641b-7358-4279-a2cc-4b434d838b9f
2018-03-14T11:00:54+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-14T18:01:29+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-14T20:02:02+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-14T22:02:11+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-15T03:00:15+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-15T05:00:25+00:00	4c2614a8-2bfd-4844-aa6d-79c0cab949a3
2018-03-15T07:00:35+00:00	356891f1-a91a-4764-99b7-ea630e97a43a
2018-03-15T09:00:44+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-15T13:01:03+00:00	88f2641b-7358-4279-a2cc-4b434d838b9f
2018-03-15T14:01:08+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-15T18:01:27+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-15T22:01:46+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-16T01:00:06+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-16T06:00:30+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-16T08:00:40+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-16T09:00:44+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-16T16:01:18+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-17T00:00:02+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-17T03:02:52+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-17T08:00:16+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-17T12:00:36+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-17T14:00:45+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-17T19:01:09+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-17T21:01:19+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-18T03:00:49+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-18T09:01:18+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-18T15:02:26+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-18T18:02:41+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-19T05:00:25+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-19T07:01:18+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-19T14:02:14+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-19T19:02:37+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-20T04:00:21+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-20T06:00:30+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-20T07:00:35+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-20T17:02:28+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-20T19:02:38+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-21T01:00:06+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-21T06:00:44+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-21T07:00:48+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-21T08:00:53+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-21T09:00:58+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-21T16:01:56+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-21T19:02:10+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-21T20:02:15+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-22T05:02:11+00:00	2fb3c14b-8a2e-48ac-9462-d7171ff70ae4
2018-03-22T17:00:09+00:00	a047ab40-3b41-4b9f-89f4-3638d848427a
2018-03-22T18:00:14+00:00	30340208-38a0-46cb-b040-91dbc233a0fe
2018-03-22T20:00:24+00:00	34235fc1-e08f-4cf6-b45b-8d0e8482bf50
2018-03-22T22:00:33+00:00	0e12af79-eca5-4b93-9328-247b01556425
2018-03-23T01:00:06+00:00	ee947e08-fa37-4209-8c39-bc9d7f1754fa
2018-03-23T02:00:11+00:00	270aa4bf-b49d-4de5-a17a-741afeb1dc20
