pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads	2656.145772927871			3436.6594502216576			1	03bc2278-6950-4906-acb0-ad7192c097ab
beads	749.4964797351191			3564.535567611888			2	03bc2278-6950-4906-acb0-ad7192c097ab
beads	751.741846809118			2961.3422791819717			3	03bc2278-6950-4906-acb0-ad7192c097ab
beads	695.8595523103181			2660.0400936185324			4	03bc2278-6950-4906-acb0-ad7192c097ab
beads	653.7388990417575			2314.652367779505			5	03bc2278-6950-4906-acb0-ad7192c097ab
beads	563.3693382089696			1928.3541767515549			6	03bc2278-6950-4906-acb0-ad7192c097ab
beads	457.0385487374468			1454.0652637011544			7	03bc2278-6950-4906-acb0-ad7192c097ab
beads	441.8092960293701			1085.597706637527			8	03bc2278-6950-4906-acb0-ad7192c097ab
beads	456.6406866996429			837.6039908919843			9	03bc2278-6950-4906-acb0-ad7192c097ab
beads	594.1075656506995			710.528371281096			10	03bc2278-6950-4906-acb0-ad7192c097ab
beads	737.1127802795334			708.4612537387363			11	03bc2278-6950-4906-acb0-ad7192c097ab
beads	1081.8109413593932			823.089031948409			12	03bc2278-6950-4906-acb0-ad7192c097ab
beads	1455.8294363041543			1036.7090112563399			13	03bc2278-6950-4906-acb0-ad7192c097ab
beads	1877.9519613078596			1265.3134968246663			14	03bc2278-6950-4906-acb0-ad7192c097ab
beads	2087.2050494291643			1659.1650931434979			15	03bc2278-6950-4906-acb0-ad7192c097ab
beads	2394.4730107665246			2324.3445734099582			16	03bc2278-6950-4906-acb0-ad7192c097ab
beads	2514.0519093228477			2688.8497742260893			17	03bc2278-6950-4906-acb0-ad7192c097ab
beads	2554.837173971999			3010.447159567241			18	03bc2278-6950-4906-acb0-ad7192c097ab
beads	2676.6412995668798			3421.541948078932			19	03bc2278-6950-4906-acb0-ad7192c097ab
croco				1298.731666353145	199.23722483732516		1	03bc2278-6950-4906-acb0-ad7192c097ab
croco				900.4411120407756	114.10505773803334		2	03bc2278-6950-4906-acb0-ad7192c097ab
croco				699.1529813821637	68.89110973603044		3	03bc2278-6950-4906-acb0-ad7192c097ab
croco				517.5010277567361	40.15999951786755		4	03bc2278-6950-4906-acb0-ad7192c097ab
croco				376.5807216918292	29.861672732183504		5	03bc2278-6950-4906-acb0-ad7192c097ab
croco				277.06597788980065	22.66886626364598		6	03bc2278-6950-4906-acb0-ad7192c097ab
croco				196.39278685530945	20.012158610699586		7	03bc2278-6950-4906-acb0-ad7192c097ab
croco				163.09026897060724	19.84990038304361		8	03bc2278-6950-4906-acb0-ad7192c097ab
croco				143.0447669762268	24.194387838366254		9	03bc2278-6950-4906-acb0-ad7192c097ab
croco				139.73315442343562	30.119452442157932		10	03bc2278-6950-4906-acb0-ad7192c097ab
croco				135.89776741203903	40.33220323923082		11	03bc2278-6950-4906-acb0-ad7192c097ab
croco				160.5223029221215	66.92924023921343		12	03bc2278-6950-4906-acb0-ad7192c097ab
croco				207.53914719379597	94.56693562140136		13	03bc2278-6950-4906-acb0-ad7192c097ab
croco				264.61904842759	132.88570347339362		14	03bc2278-6950-4906-acb0-ad7192c097ab
croco				354.1357808666771	200.3720700027352		15	03bc2278-6950-4906-acb0-ad7192c097ab
croco				468.71296471564256	302.9678681159386		16	03bc2278-6950-4906-acb0-ad7192c097ab
croco				576.1845224225226	419.45869625116114		17	03bc2278-6950-4906-acb0-ad7192c097ab
croco				671.4405511979049	546.5388307000296		18	03bc2278-6950-4906-acb0-ad7192c097ab
croco				894.0091445906749	695.2537913733638		19	03bc2278-6950-4906-acb0-ad7192c097ab
croco				1124.2668697527424	739.2090779921939		20	03bc2278-6950-4906-acb0-ad7192c097ab
croco				1486.6440449481745	717.9948646454195		21	03bc2278-6950-4906-acb0-ad7192c097ab
croco				1656.4958264072202	652.3294430221401		22	03bc2278-6950-4906-acb0-ad7192c097ab
croco				1757.0998371238366	420.6197527836654		23	03bc2278-6950-4906-acb0-ad7192c097ab
croco				1695.8840487917832	272.10907952093544		24	03bc2278-6950-4906-acb0-ad7192c097ab
croco				1342.9318295662424	206.52682980935003		25	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	3775.3493140369815				3491.102259197118		1	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	41.33875846251499				3829.1572364193335		2	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	1.356510043072969				340.438003048884		3	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	5.349892791069509				121.56647122850862		4	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	15.899832417601697				56.758691702402714		5	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	40.14327564427743				30.847082943065953		6	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	81.85942068957769				22.21088463960385		7	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	141.07850323729903				16.24527375521861		8	03bc2278-6950-4906-acb0-ad7192c097ab
picoeuk	3950.552697442362				42.638103119175405		9	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	77.6094430957521			468.13832815809894			1	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	63.43518895898445			459.25058947682385			2	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	38.78066621784773			385.23959143501645			3	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	21.225061553854896			241.6275395284278			4	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	13.589795830279535			166.2018997748028			5	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	9.636696671851768			109.31494903321892			6	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	7.730138979061655			65.64200863282791			7	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	6.2427158394682145			37.8880667500421			8	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	6.214649655196872			24.943778574995452			9	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	6.744814875082714			17.441916233192984			10	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	7.941378749425051			12.343943407660106			11	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	9.797482836813241			9.216985120243455			12	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	15.00316422154142			6.356390464097261			13	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	21.75064886005828			5.293120832356123			14	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	31.89900941816323			4.726041140318251			15	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	55.812412831541515			4.099961913762286			16	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	76.07321655618273			4.5392363617850116			17	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	100.19219414201899			5.486287735468768			18	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	147.17904750444114			7.399295561131467			19	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	192.02305382994314			9.597766559394849			20	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	241.00242420534548			12.720086176451371			21	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	355.4215509094926			19.72743582417907			22	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	482.61439553484115			28.23503390168643			23	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	607.3225935873742			44.882204179682454			24	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	670.8663970065375			73.32139943992084			25	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	704.635922988182			138.0347543214874			26	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	686.3863238151149			207.93733594362342			27	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	510.41325438091206			331.8688415948424			28	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	348.67656029495635			461.4388887431703			29	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	177.98434412028945			537.8073921083375			30	03bc2278-6950-4906-acb0-ad7192c097ab
synecho	105.0166527117637			524.6321408425335			31	03bc2278-6950-4906-acb0-ad7192c097ab
beads	2610.8725792326245			3448.9991561041466			1	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	857.8150402215031			3481.2216365698127			2	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	768.7748869116087			3069.960338566806			3	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	712.3980868861706			2771.7899632395065			4	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	666.5360710655169			2397.001163528691			5	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	629.8525450933898			1958.6792847421825			6	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	596.7855530610416			1546.1989774012172			7	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	595.1879362304222			1277.4513555426367			8	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	602.7436170189394			1128.517020578747			9	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	656.3152487604817			898.180097579233			10	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	718.9716688495596			826.9593162962569			11	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	843.2970114967386			837.688780946118			12	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	1201.9185816184959			922.8529943604377			13	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	1513.5425555191234			1010.8492710185941			14	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	1646.7668080019048			1153.4247270086555			15	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	2124.1984240505344			1684.1288168407025			16	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	2369.851153382346			2231.4656143987368			17	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	2472.4379744128955			2484.863856995251			18	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
beads	2859.2227922787524			3427.3185863638073			19	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	3348.754649117678			1382.8264688787767			1	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	2234.4856164387843			1176.2972648323382			2	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	1394.995189381149			937.2175052459079			3	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	982.4368670465901			683.4694874664161			4	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	724.005845443179			377.4472643006669			5	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	610.8284907108674			207.45001696098132			6	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	612.3473817159507			112.75022857034709			7	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	708.1700854790931			86.99020371748523			8	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	1056.2206775019872			86.61950913173021			9	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	1704.560334849536			141.0499126378687			10	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	2721.2096669101975			219.45003450981523			11	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
croco	3395.6803370317557			275.7606782456394			12	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	3626.4649213796793				3486.922754276405		1	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	12.294881144932312				3821.086471803777		2	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	1.2387388174364198				144.1515443347004		3	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	2.358429669228736				82.3976486245376		4	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	4.358704198570685				43.541062123405396		5	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	13.78665291801762				23.393421279442464		6	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	39.017899560806676				10.867001498880732		7	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	110.93150034519974				6.8825761112300174		8	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
picoeuk	3913.1426846210406				66.60323613659953		9	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	195.54421808826277			529.4894916902598			1	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	121.1152814873993			510.76718914994854			2	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	40.866094335446135			468.24348694172505			3	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	18.487075171229385			388.55934968710847			4	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	10.272421485520697			235.82347202693222			5	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	7.562197285328034			87.79590661966905			6	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	5.237669040252025			41.72913550415857			7	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	5.154507854738864			24.06291094297675			8	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	6.111487886961858			12.478178509138838			9	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	8.134307409964622			8.553551418425133			10	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	11.757825780194494			6.441627350437539			11	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	19.164568809379784			4.460423744968521			12	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	33.27344929317337			3.5995315083485977			13	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
synecho	72.31258649601425			3.1942459229784705			14	07e1a6ca-a3f7-400b-8336-2d86ded6ae7a
