id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
e5ac3640-faa4-4701-a3cc-81bae625adb1	2020-07-29T20:07:14+00:00	1	beads	manual	fsc_small	pe						
e5ac3640-faa4-4701-a3cc-81bae625adb1	2020-07-29T20:07:14+00:00	2	synecho	manual	fsc_small	pe						
e5ac3640-faa4-4701-a3cc-81bae625adb1	2020-07-29T20:07:14+00:00	3	croco	manual	chl_small	pe						
e5ac3640-faa4-4701-a3cc-81bae625adb1	2020-07-29T20:07:14+00:00	4	prochloro	manual	fsc_small	chl_small						
e5ac3640-faa4-4701-a3cc-81bae625adb1	2020-07-29T20:07:14+00:00	5	picoeuk	manual	fsc_small	chl_small						
d5b7e5df-06b9-4a81-8f6c-b3defccc7491	2020-07-29T20:17:27+00:00	1	beads	manual	fsc_small	pe						
d5b7e5df-06b9-4a81-8f6c-b3defccc7491	2020-07-29T20:17:27+00:00	2	synecho	manual	fsc_small	pe						
d5b7e5df-06b9-4a81-8f6c-b3defccc7491	2020-07-29T20:17:27+00:00	3	croco	manual	chl_small	pe						
d5b7e5df-06b9-4a81-8f6c-b3defccc7491	2020-07-29T20:17:27+00:00	4	prochloro	manual	fsc_small	chl_small						
d5b7e5df-06b9-4a81-8f6c-b3defccc7491	2020-07-29T20:17:27+00:00	5	picoeuk	manual	fsc_small	chl_small						
e842669b-5e09-4c93-b952-61c6792fa191	2020-07-29T20:36:37+00:00	1	beads	manual	fsc_small	pe						
e842669b-5e09-4c93-b952-61c6792fa191	2020-07-29T20:36:37+00:00	2	synecho	manual	fsc_small	pe						
e842669b-5e09-4c93-b952-61c6792fa191	2020-07-29T20:36:37+00:00	3	croco	manual	chl_small	pe						
e842669b-5e09-4c93-b952-61c6792fa191	2020-07-29T20:36:37+00:00	4	prochloro	manual	fsc_small	chl_small						
e842669b-5e09-4c93-b952-61c6792fa191	2020-07-29T20:36:37+00:00	5	picoeuk	manual	fsc_small	chl_small						
bc13f0d0-84fe-43d1-9c1d-f2e22dd0b96d	2020-07-30T20:31:05+00:00	1	beads	manual	fsc_small	pe						
bc13f0d0-84fe-43d1-9c1d-f2e22dd0b96d	2020-07-30T20:31:05+00:00	2	synecho	manual	fsc_small	pe						
bc13f0d0-84fe-43d1-9c1d-f2e22dd0b96d	2020-07-30T20:31:05+00:00	3	croco	manual	chl_small	pe						
bc13f0d0-84fe-43d1-9c1d-f2e22dd0b96d	2020-07-30T20:31:05+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	1.0	0	1	0.99	
bc13f0d0-84fe-43d1-9c1d-f2e22dd0b96d	2020-07-30T20:31:05+00:00	5	picoeuk	manual	fsc_small	chl_small						
175e2865-2345-461f-a7e4-1f46af15c0f9	2020-07-30T20:50:43+00:00	1	beads	manual	fsc_small	pe						
175e2865-2345-461f-a7e4-1f46af15c0f9	2020-07-30T20:50:43+00:00	2	synecho	manual	fsc_small	pe						
175e2865-2345-461f-a7e4-1f46af15c0f9	2020-07-30T20:50:43+00:00	3	croco	manual	chl_small	pe						
175e2865-2345-461f-a7e4-1f46af15c0f9	2020-07-30T20:50:43+00:00	4	prochloro	manual	fsc_small	chl_small						
175e2865-2345-461f-a7e4-1f46af15c0f9	2020-07-30T20:50:43+00:00	5	picoeuk	manual	fsc_small	chl_small						
af7c52f1-6e32-4863-a269-5b4a732b19aa	2020-07-30T20:58:24+00:00	1	beads	manual	fsc_small	pe						
af7c52f1-6e32-4863-a269-5b4a732b19aa	2020-07-30T20:58:24+00:00	2	synecho	manual	fsc_small	pe						
af7c52f1-6e32-4863-a269-5b4a732b19aa	2020-07-30T20:58:24+00:00	3	croco	manual	chl_small	pe						
