pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads				3476.261494122372	280.38926584652705		1	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				1984.0727642944391	111.8616090961345		2	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				862.7974049468257	32.48798351933384		3	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				447.88098817915875	11.64978104077346		4	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				222.51929521161748	9.26020327175247		5	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				145.22959075059623	11.639365227185719		6	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				135.67193257776236	23.104842467406808		7	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				157.33411326471162	44.09025033379987		8	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				234.84789798548883	78.70955612609619		9	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				452.49743603022665	173.3535353229872		10	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				877.9786067546147	334.74911817382804		11	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				1792.8743365759633	479.0224979003404		12	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				2172.497239858602	1347.7332764092216		13	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				3853.6242720604964	1411.6303428891113		14	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				1585.5909335665367	1572.8374904976456		1	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				809.7324752913416	579.2651078693013		2	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				316.202849599383	440.0410391631386		3	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				268.6381547553052	590.1357578754748		4	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				322.93017228589486	1051.8241505456742		5	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				454.65641307090823	1687.4080703552956		6	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				735.6857796390207	2273.477047840205		7	01b24641-10ef-4e81-a74e-a0f67fd59c0b
croco				1118.3866256772608	2413.737876938409		8	01b24641-10ef-4e81-a74e-a0f67fd59c0b
picoeuk	2440.9552355408036				3436.072895993475		1	01b24641-10ef-4e81-a74e-a0f67fd59c0b
picoeuk	61.13829529310893				3163.3195019511295		2	01b24641-10ef-4e81-a74e-a0f67fd59c0b
picoeuk	5.773888604231768				382.40966431259903		3	01b24641-10ef-4e81-a74e-a0f67fd59c0b
picoeuk	5.58093109331325				52.95320515115123		4	01b24641-10ef-4e81-a74e-a0f67fd59c0b
picoeuk	18.873567903648624				15.93331471567429		5	01b24641-10ef-4e81-a74e-a0f67fd59c0b
picoeuk	28.587224768717974				13.15920714448331		6	01b24641-10ef-4e81-a74e-a0f67fd59c0b
picoeuk	3076.141040130792				285.111421339683		7	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	49.197567224762714			92.16694970412492			1	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	16.736883203863037			46.85345942938285			2	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	8.18644479208464			14.696680517739457			3	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	7.356774129595785			6.535132716992245			4	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	10.671372102791556			3.9251481543771463			5	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	24.126157509850987			3.6715200503162335			6	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	65.9342433352881			5.606269462934658			7	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	151.08446056205315			13.26472276001343			8	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	192.50973390740967			24.586611778790584			9	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	231.64541609934773			39.381826126810694			10	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	217.50264625635424			79.03913140814015			11	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	118.12716808919552			134.25776082095734			12	01b24641-10ef-4e81-a74e-a0f67fd59c0b
synecho	56.8489759419788			127.61270245061509			13	01b24641-10ef-4e81-a74e-a0f67fd59c0b
beads				3300.317847515148	200.153418423301		1	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				2355.8527512852547	85.19263821768556		2	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				1200.4190817519714	40.336926555526915		3	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				754.3063624864955	26.262345166010558		4	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				432.96735741889154	25.097061314719685		5	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				342.9031788980289	34.74306980264515		6	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				340.0184101441292	51.439351241715116		7	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				348.5750919294596	81.1331250906561		8	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				371.7780483587177	112.21355647939095		9	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				516.4259641549783	175.59272142592485		10	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				837.1705947597505	292.368888205628		11	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				1734.6346878374313	374.0885370078209		12	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				2626.6687651700518	426.46931394087534		13	029fa6db-3096-4aa4-9e65-ac3d41535fe9
beads				3778.8580594780724	441.28639355613717		14	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				1446.5619964125922	2588.4336651076273		1	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				1446.5619964125922	2588.4336651076273		2	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				1316.720693994288	1342.3278215662756		3	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				838.9818527836877	505.10670761252067		4	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				477.59742695625386	360.77089363439126		5	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				274.2727625746909	328.0124731865072		6	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				160.06641995714486	381.72350531469345		7	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				168.05886685980445	669.9044379595266		8	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				221.11650868212254	1210.9287287964758		9	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				296.63904902763625	2359.0332186719106		10	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				403.40129209408184	3208.3791463505736		11	029fa6db-3096-4aa4-9e65-ac3d41535fe9
croco				1144.5289189418165	3827.075600375027		12	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	3228.191407878098				3610.8319980658985		1	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	3228.191407878098				3610.8319980658985		2	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	41.78624024962408				3432.809424226843		3	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	3.6822750262320563				442.48449342299006		4	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	4.79995459182186				86.63526696746567		5	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	13.9478772570199				27.602406041530028		6	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	17.613044171455925				22.11409503633691		7	029fa6db-3096-4aa4-9e65-ac3d41535fe9
picoeuk	3743.1675267083597				328.81688273446383		8	029fa6db-3096-4aa4-9e65-ac3d41535fe9
synecho	30.698129676872977			247.05206891984815			1	029fa6db-3096-4aa4-9e65-ac3d41535fe9
synecho	14.037224894331457			217.6254327386717			2	029fa6db-3096-4aa4-9e65-ac3d41535fe9
synecho	5.554195705504751			93.30824887818092			3	029fa6db-3096-4aa4-9e65-ac3d41535fe9
synecho	4.299713854629304			41.3152043863309			4	029fa6db-3096-4aa4-9e65-ac3d41535fe9
synecho	3.8580447673588			20.133121244691583			5	029fa6db-3096-4aa4-9e65-ac3d41535fe9
synecho	5.028416979540588			8.94762913728518			6	029fa6db-3096-4aa4-9e65-ac3d41535fe9
synecho	7.922285405242662			5.334899152669105			7	029fa6db-3096-4aa4-9e65-ac3d41535fe9
