pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads	307.3734351369036			1122.2270186873848			1	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
beads	230.20312875501608			568.6347120112674			2	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
beads	408.52817825376235			339.229478334226			3	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
beads	1514.3991257593768			1786.8028599461488			4	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
beads	3443.7348123737393			1904.2271682056853			5	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
beads	3890.0988649365786			3824.424257030012			6	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
beads	521.682634966455			3658.338565170648			7	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	2.2193718513509846				3520.192466945333		1	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	0.8920072493560546				19.065945084727772		2	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	13.301248378528715				13.402884699054843		3	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	30.128115893043955				18.02624671943789		4	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	73.98233326370949				15.413868852028664		5	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	141.3838406310496				10.767981930149412		6	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	2654.8903457566776				78.81341126923321		7	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
picoeuk	2943.8801003232265				3037.888160254465		8	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	63.448816488044514			230.19734988891287			1	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	27.757957884802032			145.44514957269425			2	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	11.386541638606593			80.41611507454792			3	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	7.23230557828307			41.777452610305325			4	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	7.079631103004802			14.32469370698748			5	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	10.52831001066715			6.710206919134925			6	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	15.96214948617232			5.255952270213084			7	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	63.724245533322446			5.312889861694321			8	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	143.53067080828592			9.226653619378052			9	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	207.80258894175373			23.443586233131203			10	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	229.53743325760888			86.29423037599241			11	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	212.18410684000375			237.14249465515294			12	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
synecho	153.99088837712068			265.6775143141183			13	0a5e4a3c-a8c2-4762-a03b-955c853ccd5c
beads	3230.60044402074			3785.34954467168			1	0d6f21a7-6e42-463e-b975-c8af915cc50e
beads	710.1996340750422			3582.3010878849063			2	0d6f21a7-6e42-463e-b975-c8af915cc50e
beads	445.92309683176654			3099.2421636866306			3	0d6f21a7-6e42-463e-b975-c8af915cc50e
beads	302.382441210946			2072.577033033462			4	0d6f21a7-6e42-463e-b975-c8af915cc50e
beads	210.80008999347748			1171.7935876971394			5	0d6f21a7-6e42-463e-b975-c8af915cc50e
