id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
f974d8ca-a03a-4c3f-9210-52507565dc15	2023-09-05T17:43:30+00:00	1	beads	manual	chl_small	pe						
f974d8ca-a03a-4c3f-9210-52507565dc15	2023-09-05T17:43:30+00:00	2	synecho	manual	fsc_small	pe						
f974d8ca-a03a-4c3f-9210-52507565dc15	2023-09-05T17:43:30+00:00	3	croco	manual	chl_small	pe						
f974d8ca-a03a-4c3f-9210-52507565dc15	2023-09-05T17:43:30+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	0.4	0	1	0.975	2.0
f974d8ca-a03a-4c3f-9210-52507565dc15	2023-09-05T17:43:30+00:00	5	picoeuk	manual	fsc_small	chl_small						
7c60c0b4-c7d3-4780-9c4f-f01996c545b7	2023-09-05T17:55:49+00:00	1	beads	manual	chl_small	pe						
7c60c0b4-c7d3-4780-9c4f-f01996c545b7	2023-09-05T17:55:49+00:00	2	synecho	manual	fsc_small	pe						
7c60c0b4-c7d3-4780-9c4f-f01996c545b7	2023-09-05T17:55:49+00:00	3	croco	manual	chl_small	pe						
7c60c0b4-c7d3-4780-9c4f-f01996c545b7	2023-09-05T17:55:49+00:00	4	prochloro	auto	fsc_small	chl_small	1.25	0.2	0	1	0.975	1.5
7c60c0b4-c7d3-4780-9c4f-f01996c545b7	2023-09-05T17:55:49+00:00	5	picoeuk	manual	fsc_small	chl_small						
7c8c52d3-05b6-4b08-909e-ecdc4642ac57	2023-09-05T17:59:08+00:00	1	beads	manual	chl_small	pe						
7c8c52d3-05b6-4b08-909e-ecdc4642ac57	2023-09-05T17:59:08+00:00	2	synecho	manual	fsc_small	pe						
7c8c52d3-05b6-4b08-909e-ecdc4642ac57	2023-09-05T17:59:08+00:00	3	croco	manual	chl_small	pe						
7c8c52d3-05b6-4b08-909e-ecdc4642ac57	2023-09-05T17:59:08+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	0.55	0	1	0.975	1.5
7c8c52d3-05b6-4b08-909e-ecdc4642ac57	2023-09-05T17:59:08+00:00	5	picoeuk	manual	fsc_small	chl_small						
f5f0ac2a-76f7-4ac9-b2c8-968654fa433c	2023-09-05T18:04:20+00:00	1	beads	manual	chl_small	pe						
f5f0ac2a-76f7-4ac9-b2c8-968654fa433c	2023-09-05T18:04:20+00:00	2	synecho	manual	fsc_small	pe						
f5f0ac2a-76f7-4ac9-b2c8-968654fa433c	2023-09-05T18:04:20+00:00	3	croco	manual	chl_small	pe						
f5f0ac2a-76f7-4ac9-b2c8-968654fa433c	2023-09-05T18:04:20+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	0.4	0	1	0.975	1.0
f5f0ac2a-76f7-4ac9-b2c8-968654fa433c	2023-09-05T18:04:20+00:00	5	picoeuk	manual	fsc_small	chl_small						
3fec01b4-9937-4a8a-8288-afc400c7ca46	2023-09-05T22:49:28+00:00	1	beads	manual	chl_small	pe						
3fec01b4-9937-4a8a-8288-afc400c7ca46	2023-09-05T22:49:28+00:00	2	synecho	manual	fsc_small	pe						
3fec01b4-9937-4a8a-8288-afc400c7ca46	2023-09-05T22:49:28+00:00	3	croco	manual	chl_small	pe						
3fec01b4-9937-4a8a-8288-afc400c7ca46	2023-09-05T22:49:28+00:00	4	prochloro	auto	fsc_small	chl_small	1.25	0.3	0	1	0.975	1.0
3fec01b4-9937-4a8a-8288-afc400c7ca46	2023-09-05T22:49:28+00:00	5	picoeuk	manual	fsc_small	chl_small						
d653246b-5616-425b-918a-755bd7d8e491	2023-09-05T22:53:16+00:00	1	beads	manual	chl_small	pe						
d653246b-5616-425b-918a-755bd7d8e491	2023-09-05T22:53:16+00:00	2	synecho	manual	fsc_small	pe						
d653246b-5616-425b-918a-755bd7d8e491	2023-09-05T22:53:16+00:00	3	croco	manual	chl_small	pe						
d653246b-5616-425b-918a-755bd7d8e491	2023-09-05T22:53:16+00:00	4	prochloro	auto	fsc_small	chl_small	1.75	0.8	0	1	0.975	1.0
d653246b-5616-425b-918a-755bd7d8e491	2023-09-05T22:53:16+00:00	5	picoeuk	manual	fsc_small	chl_small						
17c18705-e651-4a87-8c2a-aadbf43a467e	2023-09-05T22:56:54+00:00	1	beads	manual	chl_small	pe						
17c18705-e651-4a87-8c2a-aadbf43a467e	2023-09-05T22:56:54+00:00	2	synecho	manual	fsc_small	pe						
17c18705-e651-4a87-8c2a-aadbf43a467e	2023-09-05T22:56:54+00:00	3	croco	manual	chl_small	pe						
