pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads				3905.323640854368	232.81810407468453		1	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				2394.3096254447505	79.2698277773712		2	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				731.3604487240847	18.596215262649952		3	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				323.65248941274604	13.05119860052455		4	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				216.58745846771697	13.600894158639365		5	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				194.06977371507267	21.77544791051369		6	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				345.0797142106699	49.86083817411985		7	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				1101.6962875345348	187.68573284661028		8	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				2442.559445962604	376.55279840389943		9	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				2449.455311304873	957.0236363913016		10	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
beads				3930.8142221906323	861.6297186066206		11	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				1313.0302248041971	1699.093531683191		1	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				903.879490953957	959.5278784280478		2	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				366.1584375732284	430.8269429318664		3	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				149.48558298676545	307.48365236229574		4	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				72.03784084116472	410.02802700248117		5	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				62.6887227033082	592.6803661565499		6	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				81.81392687390672	1146.8645988559815		7	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
croco				138.19306449671183	1915.634226452646		8	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
