start_date	gating_id
2021-07-22T21:20:29+00:00	dedf366e-f46f-4489-860a-dabb256e8107
2021-07-22T23:02:38+00:00	dc7941cc-22d9-4465-9584-64e1553a6831
2021-07-23T00:00:02+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-07-23T01:00:07+00:00	04451afe-d678-4c4b-97ca-cf1ee3cb35b6
2021-07-23T03:00:18+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-07-23T06:00:34+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-23T08:01:24+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-23T10:01:34+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-23T13:02:40+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-07-23T18:00:51+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-23T20:01:43+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-23T23:01:58+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-24T01:00:07+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-07-24T07:01:08+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-24T08:02:00+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-24T10:02:10+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-24T12:00:05+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-07-24T18:01:20+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-24T20:02:13+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-24T22:02:24+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-25T05:01:28+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-07-25T07:01:38+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-25T08:02:29+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-25T10:02:39+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-25T13:00:42+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-07-25T18:01:55+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-25T20:02:51+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-25T23:00:06+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-26T08:00:43+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-26T10:00:53+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-26T13:01:18+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-07-26T18:00:08+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-26T20:00:24+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-27T03:00:17+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-27T06:00:32+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-27T08:00:50+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-27T09:00:55+00:00	85226990-0fda-4e60-8ece-be5ba99b2456
2021-07-27T18:00:09+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-27T19:01:01+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-27T23:02:10+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-28T18:01:06+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-28T19:01:11+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-28T23:01:31+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-29T02:00:12+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-07-29T06:01:35+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-29T08:02:31+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-29T10:02:41+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-29T12:00:36+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-07-29T18:01:52+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-29T20:02:49+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-29T23:00:53+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-30T14:05:38+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-30T16:02:47+00:00	c25edebf-44cc-483d-9a79-45af8207d436
2021-07-30T17:02:52+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-07-30T20:00:26+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-07-30T22:01:23+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-07-30T23:01:29+00:00	dc7941cc-22d9-4465-9584-64e1553a6831
2021-07-31T00:00:01+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-07-31T16:14:15+00:00	bc8fa50a-17aa-4682-84ef-754aabc17790
2021-07-31T19:02:29+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-08-01T00:30:04+00:00	1eb63f55-ed71-4e8e-b7ac-279f80854ce1
2021-08-01T01:09:07+00:00	b48a057e-79d4-4f14-99f0-3669242e7589
2021-08-01T03:30:59+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-08-01T07:01:18+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-08-01T08:01:23+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-08-01T10:01:33+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-08-01T12:01:44+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-08-01T19:02:33+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-08-01T21:00:24+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-08-01T23:00:35+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-08-02T02:00:12+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-08-02T08:00:43+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-08-02T09:00:48+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-08-02T10:00:53+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-08-02T12:01:32+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-08-02T18:02:34+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-08-02T21:02:50+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-08-02T23:00:42+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-08-03T02:00:11+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-08-03T08:00:42+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-08-03T09:00:48+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-08-03T11:00:58+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-08-03T14:01:59+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-08-03T16:02:10+00:00	bc8fa50a-17aa-4682-84ef-754aabc17790
2021-08-03T17:38:28+00:00	dcc9447b-d617-4302-8ada-d69e661ff7a3
2021-08-03T18:02:30+00:00	bc8fa50a-17aa-4682-84ef-754aabc17790
2021-08-03T21:39:46+00:00	dc7941cc-22d9-4465-9584-64e1553a6831
2021-08-04T04:37:19+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
2021-08-04T06:01:26+00:00	8eb77308-7ca5-4788-a92b-a523c375822e
2021-08-04T07:01:32+00:00	39dec929-a5a8-462e-9be3-b53c387d8f67
2021-08-04T09:02:07+00:00	78171bb7-f3a6-49e3-adbf-28c40daabce0
2021-08-04T11:02:18+00:00	bc7ac701-1890-4ed0-ab92-932fa08dec5d
2021-08-04T18:01:16+00:00	bc8fa50a-17aa-4682-84ef-754aabc17790
2021-08-05T00:32:04+00:00	dc7941cc-22d9-4465-9584-64e1553a6831
2021-08-05T03:37:04+00:00	3fc48839-99e2-434d-b0b3-356fb21cbbc0
2021-08-05T04:01:06+00:00	dc7941cc-22d9-4465-9584-64e1553a6831
2021-08-05T05:02:12+00:00	c7cfc017-2e07-436e-acf4-0f84dbab7f77
