id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
7d1088c1-df07-4e6c-ac67-693c21505ed7	2019-12-12T23:18:09+00:00	1	beads	manual	fsc_small	pe						
7d1088c1-df07-4e6c-ac67-693c21505ed7	2019-12-12T23:18:09+00:00	2	synecho	auto	fsc_small	pe	2.0	0.5	0	1	0.975	
7d1088c1-df07-4e6c-ac67-693c21505ed7	2019-12-12T23:18:09+00:00	3	croco	manual	fsc_small	pe						
7d1088c1-df07-4e6c-ac67-693c21505ed7	2019-12-12T23:18:09+00:00	4	prochloro	auto	fsc_small	chl_small	1.25	0.7	0	1	0.95	10.0
7d1088c1-df07-4e6c-ac67-693c21505ed7	2019-12-12T23:18:09+00:00	5	picoeuk	manual	fsc_small	chl_small						
dfd7aeda-f514-448f-8198-5301cd902235	2019-12-12T23:37:30+00:00	1	beads	manual	fsc_small	pe						
dfd7aeda-f514-448f-8198-5301cd902235	2019-12-12T23:37:30+00:00	2	synecho	auto	fsc_small	pe	2.0	0.5	0	1	0.975	
dfd7aeda-f514-448f-8198-5301cd902235	2019-12-12T23:37:30+00:00	3	croco	manual	fsc_small	pe						
dfd7aeda-f514-448f-8198-5301cd902235	2019-12-12T23:37:30+00:00	4	prochloro	auto	fsc_small	chl_small	1.25	0.7	0	1	0.95	10.0
dfd7aeda-f514-448f-8198-5301cd902235	2019-12-12T23:37:30+00:00	5	picoeuk	manual	fsc_small	chl_small						
ec9f32e4-f071-4b41-85ff-de44e9e9af71	2019-12-12T23:51:28+00:00	1	beads	manual	fsc_small	pe						
ec9f32e4-f071-4b41-85ff-de44e9e9af71	2019-12-12T23:51:28+00:00	2	synecho	manual	fsc_small	pe						
ec9f32e4-f071-4b41-85ff-de44e9e9af71	2019-12-12T23:51:28+00:00	3	croco	manual	chl_small	pe						
ec9f32e4-f071-4b41-85ff-de44e9e9af71	2019-12-12T23:51:28+00:00	4	prochloro	auto	fsc_small	chl_small	1.25	0.7	0	1	0.95	9.0
ec9f32e4-f071-4b41-85ff-de44e9e9af71	2019-12-12T23:51:28+00:00	5	picoeuk	manual	fsc_small	chl_small						
903343a7-131b-4be6-a24c-dbe6fdcd0606	2019-12-13T00:32:57+00:00	1	beads	manual	fsc_small	pe						
903343a7-131b-4be6-a24c-dbe6fdcd0606	2019-12-13T00:32:57+00:00	2	synecho	manual	fsc_small	pe						
903343a7-131b-4be6-a24c-dbe6fdcd0606	2019-12-13T00:32:57+00:00	3	croco	manual	chl_small	pe						
903343a7-131b-4be6-a24c-dbe6fdcd0606	2019-12-13T00:32:57+00:00	4	prochloro	auto	fsc_small	chl_small	0.9	0.7	0	1	0.95	
903343a7-131b-4be6-a24c-dbe6fdcd0606	2019-12-13T00:32:57+00:00	5	picoeuk	manual	fsc_small	chl_small						
26ab300f-1a0e-40a1-b5c5-9d63e3da1a77	2019-12-13T00:47:30+00:00	1	beads	manual	chl_small	pe						
26ab300f-1a0e-40a1-b5c5-9d63e3da1a77	2019-12-13T00:47:30+00:00	2	synecho	manual	fsc_small	pe						
26ab300f-1a0e-40a1-b5c5-9d63e3da1a77	2019-12-13T00:47:30+00:00	3	croco	manual	chl_small	pe						
26ab300f-1a0e-40a1-b5c5-9d63e3da1a77	2019-12-13T00:47:30+00:00	4	prochloro	auto	fsc_small	chl_small	0.9	0.5	0	1	0.95	
26ab300f-1a0e-40a1-b5c5-9d63e3da1a77	2019-12-13T00:47:30+00:00	5	picoeuk	manual	fsc_small	chl_small						
d4b0ef62-93c4-476f-8791-b5d44c80f0e3	2020-01-02T18:49:32+00:00	1	beads	manual	chl_small	pe						
d4b0ef62-93c4-476f-8791-b5d44c80f0e3	2020-01-02T18:49:32+00:00	2	synecho	manual	fsc_small	pe						
d4b0ef62-93c4-476f-8791-b5d44c80f0e3	2020-01-02T18:49:32+00:00	3	croco	manual	chl_small	pe						
d4b0ef62-93c4-476f-8791-b5d44c80f0e3	2020-01-02T18:49:32+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	1.5	0	0	0.95	10.0
d4b0ef62-93c4-476f-8791-b5d44c80f0e3	2020-01-02T18:49:32+00:00	5	picoeuk	manual	fsc_small	chl_small						
829cf9ed-53ef-4003-a15f-7c17f7bc2442	2020-01-02T18:59:41+00:00	1	beads	manual	chl_small	pe						
829cf9ed-53ef-4003-a15f-7c17f7bc2442	2020-01-02T18:59:41+00:00	2	synecho	manual	fsc_small	pe						
829cf9ed-53ef-4003-a15f-7c17f7bc2442	2020-01-02T18:59:41+00:00	3	croco	manual	chl_small	pe						
829cf9ed-53ef-4003-a15f-7c17f7bc2442	2020-01-02T18:59:41+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	1.5	0	0	0.95	10.0
829cf9ed-53ef-4003-a15f-7c17f7bc2442	2020-01-02T18:59:41+00:00	5	picoeuk	manual	fsc_small	chl_small						
8e3da96c-44a2-4116-90f8-cf2d00dbfac9	2020-01-02T19:16:37+00:00	1	beads	manual	chl_small	pe						
8e3da96c-44a2-4116-90f8-cf2d00dbfac9	2020-01-02T19:16:37+00:00	2	synecho	manual	fsc_small	pe						
8e3da96c-44a2-4116-90f8-cf2d00dbfac9	2020-01-02T19:16:37+00:00	3	croco	manual	chl_small	pe						
8e3da96c-44a2-4116-90f8-cf2d00dbfac9	2020-01-02T19:16:37+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	0.5	0	1	0.95	12.0
8e3da96c-44a2-4116-90f8-cf2d00dbfac9	2020-01-02T19:16:37+00:00	5	picoeuk	manual	fsc_small	chl_small						
a7800385-5125-4118-85b6-a5ec9a6f683e	2020-01-02T19:40:01+00:00	1	beads	manual	chl_small	pe						
a7800385-5125-4118-85b6-a5ec9a6f683e	2020-01-02T19:40:01+00:00	2	synecho	manual	fsc_small	pe						
a7800385-5125-4118-85b6-a5ec9a6f683e	2020-01-02T19:40:01+00:00	3	croco	manual	chl_small	pe						
a7800385-5125-4118-85b6-a5ec9a6f683e	2020-01-02T19:40:01+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	1.5	0	0	0.95	12.0
a7800385-5125-4118-85b6-a5ec9a6f683e	2020-01-02T19:40:01+00:00	5	picoeuk	manual	fsc_small	chl_small						
d75b608a-91ae-4703-b81f-af9b7d7b73d0	2020-01-02T20:07:40+00:00	1	beads	manual	chl_small	pe						
d75b608a-91ae-4703-b81f-af9b7d7b73d0	2020-01-02T20:07:40+00:00	2	synecho	manual	chl_small	pe						
d75b608a-91ae-4703-b81f-af9b7d7b73d0	2020-01-02T20:07:40+00:00	3	croco	manual	chl_small	pe						
d75b608a-91ae-4703-b81f-af9b7d7b73d0	2020-01-02T20:07:40+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	1.5	0	0	0.95	4.0
d75b608a-91ae-4703-b81f-af9b7d7b73d0	2020-01-02T20:07:40+00:00	5	picoeuk	manual	fsc_small	chl_small						
5904e3b1-6ac5-4595-bf87-12abfb7452c8	2020-01-02T20:20:35+00:00	1	beads	manual	chl_small	pe						
5904e3b1-6ac5-4595-bf87-12abfb7452c8	2020-01-02T20:20:35+00:00	2	synecho	manual	fsc_small	pe						
5904e3b1-6ac5-4595-bf87-12abfb7452c8	2020-01-02T20:20:35+00:00	3	croco	manual	chl_small	pe						
5904e3b1-6ac5-4595-bf87-12abfb7452c8	2020-01-02T20:20:35+00:00	4	prochloro	auto	fsc_small	chl_small	1.25	1.25	0	0	0.95	7.0
5904e3b1-6ac5-4595-bf87-12abfb7452c8	2020-01-02T20:20:35+00:00	5	picoeuk	manual	fsc_small	chl_small						
