pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads	3649.5282203308657			2251.04850695932			1	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	526.107088940226			2209.261904566017			2	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	349.15256416661157			1483.5528277315295			3	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	305.70261011316575			806.8469026990732			4	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	305.48720731619983			552.7717182750042			5	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	350.25150821501035			370.878564712074			6	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	588.5179959978184			321.41354259106276			7	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	904.408161756625			349.3310364150427			8	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	1568.9950649391476			854.9813206398314			9	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	3733.767852380346			1467.3464622806569			10	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	3676.9627914950665			873.0223991997667			1	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	2024.3397793680751			809.2438075452762			2	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	1058.1003431768827			515.8164447851517			3	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	773.1991629632828			272.2373815028607			4	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	714.7792216477405			173.2913283499009			5	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	764.1465304069283			88.50272270396088			6	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	825.4853580358263			63.36788693511188			7	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	1071.484685628402			51.16373792413603			8	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	1638.409111247802			52.231077627532116			9	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	2239.087716129086			57.61432461100819			10	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	3203.8234917408568			68.81733383208326			11	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
croco	4056.7664754246484			105.75229801264388			12	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
picoeuk	3728.726978714845				3767.740081734307		1	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
picoeuk	11.602177109365892				3944.378988631944		2	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
picoeuk	2.511264681040882				45.05268040280005		3	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
picoeuk	54.74500975362002				9.8856374268362		4	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
picoeuk	3503.542289901833				102.76098066796641		5	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	218.07436601143618			530.2550635422737			1	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	57.06298790694871			547.1508735246202			2	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	16.362947462324264			374.4795513355204			3	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	6.782135948429183			165.81312934455107			4	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	4.225189523010153			34.51803879122373			5	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	3.7223859202924405			18.271499115391784			6	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	3.9972827879451343			10.12124964895507			7	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	5.683721521412246			6.041470406154808			8	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	10.430445179340879			4.3702544049029575			9	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	17.625615061833432			3.938596475980132			10	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	118.05311717309948			9.494101816361237			11	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	241.6053757055464			17.239291226696018			12	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	352.22177958742606			22.408265272820383			13	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	500.4846488490617			33.850421396420636			14	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	706.9501939188165			55.67801308797508			15	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	824.3951009103981			82.33163349509834			16	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	742.7063067538658			198.43366525114837			17	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	512.8647714517682			328.06081731273747			18	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	355.72519057228953			457.31210559811564			19	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
synecho	278.01129202931463			454.3801668326544			20	1af2ac6d-e384-47e6-8e90-9b59cc6c9d2b
beads	347.35173723602486			1356.1618988369746			1	4b481801-f7a5-415e-a1e4-01d188607e38
